cod_transacao;num_conta;data_transacao;horario_transacao;nome_transacao;valor_transacao
38274;798;14/05/2017;13:18:31;Compra Crédito;-56.13
38449;798;14/05/2017;13:19:04;Compra Crédito;-129.30
39691;798;02/08/2017;16:38:16;Compra Crédito;-116.74
44869;798;09/08/2017;06:56:41;Compra Crédito;-76.82
45865;798;13/08/2017;05:33:11;Compra Crédito;-24.46
49864;798;23/08/2017;11:02:05;Compra Crédito;-154.48
50518;798;23/08/2017;11:37:42;Compra Crédito;-41.72
52652;798;15/10/2017;06:53:56;Compra Crédito;-111.47
53637;798;03/07/2021;09:24:57;Compra Crédito;-58.11
61381;798;19/12/2022;10:44:43;Compra Crédito;-209.22
65133;798;27/12/2022;00:31:04;Compra Crédito;-25.46
67263;798;29/12/2022;17:26:01;Compra Crédito;-36.98
67742;798;29/12/2022;19:22:59;Compra Crédito;-30.61
69660;798;29/12/2022;23:52:45;Compra Crédito;-32.65
71724;798;29/12/2022;23:56:27;Compra Crédito;-51.76
1036;31;11/10/2016;08:03:43;Compra Crédito;-47.17
1320;31;13/10/2016;07:01:30;Compra Crédito;-55.54
1747;31;13/10/2016;07:05:06;Compra Crédito;-68.26
2076;31;18/10/2016;05:42:01;Compra Crédito;-11.13
4608;31;08/11/2016;21:04:50;Compra Crédito;-10.33
14373;31;25/03/2018;00:25:25;Compra Crédito;-64.78
14808;31;10/04/2018;01:25:35;Compra Crédito;-11.47
16440;31;29/10/2018;13:54:52;Compra Crédito;-290.30
17413;31;29/10/2018;14:33:26;Compra Crédito;-22.67
20502;31;29/10/2018;14:55:22;Compra Crédito;-12.96
23203;31;29/10/2018;15:21:55;Compra Crédito;-34.46
23333;31;29/10/2018;21:27:10;Compra Crédito;-34.88
24406;31;03/11/2018;22:47:26;Compra Crédito;-12.50
27307;31;06/11/2018;09:50:37;Compra Crédito;-68.58
28730;31;07/11/2018;18:10:46;Compra Crédito;-27.39
29581;31;09/11/2018;19:15:58;Compra Crédito;-19.51
30746;31;06/01/2019;12:05:52;Compra Crédito;-18.39
32742;31;08/01/2019;19:52:33;Compra Crédito;-213.93
34595;31;04/02/2019;07:42:46;Compra Crédito;-37.27
41659;31;09/11/2019;11:39:50;Compra Crédito;-56.05
42970;31;11/11/2019;02:25:47;Compra Crédito;-141.90
43280;31;25/11/2019;01:04:39;Compra Crédito;-23.05
44663;31;26/08/2021;05:05:08;Compra Crédito;-14.38
53474;31;19/03/2022;20:47:49;Compra Crédito;-46.17
56529;31;06/04/2022;11:48:44;Compra Crédito;-4.55
57079;31;07/04/2022;14:59:38;Compra Crédito;-69.78
57697;31;07/04/2022;21:34:35;Compra Crédito;-59.03
62808;31;30/04/2022;06:40:54;Compra Crédito;-621.58
64721;31;07/05/2022;02:10:56;Compra Crédito;-29.39
65020;31;07/05/2022;06:32:57;Compra Crédito;-27.19
69131;31;07/05/2022;22:35:02;Compra Crédito;-52.57
3937;287;21/09/2020;10:55:12;Compra Crédito;-26.12
5213;287;21/09/2020;10:57:14;Compra Crédito;-128.70
5350;287;24/09/2020;03:06:44;Compra Crédito;-54.00
5850;287;25/09/2020;01:47:45;Compra Crédito;-12.33
5894;287;25/09/2020;01:59:31;Compra Crédito;-20.03
7324;287;25/09/2020;04:13:37;Compra Crédito;-20.33
7742;287;27/09/2020;01:29:04;Compra Crédito;-22.83
7980;287;29/10/2020;03:49:39;Compra Crédito;-31.72
10416;287;29/10/2020;05:54:47;Compra Crédito;-16.74
12384;287;29/10/2020;18:56:26;Compra Crédito;-55.41
13248;287;29/10/2020;19:02:00;Compra Crédito;-47.06
15244;287;02/12/2020;17:20:35;Compra Crédito;-45.13
17017;287;29/08/2022;01:25:05;Compra Crédito;-65.66
20832;287;11/09/2022;13:37:20;Compra Crédito;-29.90
27184;287;27/12/2022;13:43:08;Compra Crédito;-6.91
31443;287;27/12/2022;20:28:28;Compra Crédito;-88.04
31618;287;28/12/2022;10:52:19;Compra Crédito;-13.86
33706;287;29/12/2022;07:02:06;Compra Crédito;-34.18
34885;287;29/12/2022;15:21:48;Compra Crédito;-40.11
38114;287;29/12/2022;23:35:52;Compra Crédito;-14.76
46328;287;29/12/2022;00:00:00;Compra Crédito;-52.71
53610;287;29/12/2022;23:59:59;Compra Crédito;-55.98
53970;287;29/12/2022;23:59:59;Compra Crédito;-85.95
54990;287;29/12/2022;23:59:59;Compra Crédito;-30.86
58245;287;29/12/2022;00:00:00;Compra Crédito;-61.19
58681;287;29/12/2022;23:59:59;Compra Crédito;-146.85
58763;287;29/12/2022;00:00:00;Compra Crédito;-58.43
59113;287;29/12/2022;00:00:00;Compra Crédito;-81.69
59771;287;29/12/2022;23:59:59;Compra Crédito;-45.89
62481;287;29/12/2022;00:00:00;Compra Crédito;-52.46
62891;287;29/12/2022;23:59:59;Compra Crédito;-28.68
64309;287;29/12/2022;23:59:59;Compra Crédito;-52.92
65883;287;29/12/2022;00:00:00;Compra Crédito;-19.50
71350;287;29/12/2022;00:00:00;Compra Crédito;-55.93
71739;287;29/12/2022;23:59:59;Compra Crédito;-39.50
3238;543;08/09/2017;15:13:40;Compra Crédito;-34.15
4006;543;08/09/2017;16:27:31;Compra Crédito;-7.75
5974;543;18/10/2017;03:04:11;Compra Crédito;-63.71
9048;543;21/10/2017;08:34:43;Compra Crédito;-35.60
12042;543;21/10/2017;09:51:44;Compra Crédito;-41.70
12547;543;11/01/2018;05:34:59;Compra Crédito;-16.32
12849;543;11/01/2018;05:35:59;Compra Crédito;-98.61
15935;543;13/01/2018;02:03:58;Compra Crédito;-34.75
17242;543;13/01/2018;02:05:33;Compra Crédito;-2.59
18696;543;12/03/2018;07:14:14;Compra Crédito;-31.87
23535;543;11/04/2018;15:18:17;Compra Crédito;-65.12
24358;543;04/05/2018;13:09:26;Compra Crédito;-143.18
24878;543;07/05/2018;23:46:22;Compra Crédito;-172.23
26656;543;11/05/2018;18:14:16;Compra Crédito;-21.38
29916;543;02/05/2019;19:50:51;Compra Crédito;-61.21
32143;543;22/10/2019;04:16:45;Compra Crédito;-118.33
36011;543;28/11/2020;04:32:35;Compra Crédito;-46.98
51496;543;29/12/2022;23:23:27;Compra Crédito;-19.36
51913;543;29/12/2022;23:46:56;Compra Crédito;-215.38
53938;543;29/12/2022;23:59:55;Compra Crédito;-95.93
55797;543;29/12/2022;23:59:59;Compra Crédito;-47.63
65084;543;29/12/2022;23:59:59;Compra Crédito;-89.89
68610;543;29/12/2022;23:59:59;Compra Crédito;-31.95
71126;543;29/12/2022;00:00:00;Compra Crédito;-37.01
2021;799;26/09/2022;09:19:59;Compra Crédito;-24.82
4052;799;26/09/2022;13:27:32;Compra Crédito;-45.34
5000;799;30/09/2022;00:42:20;Compra Crédito;-77.29
5674;799;05/11/2022;13:08:31;Compra Crédito;-40.22
8878;799;05/11/2022;14:10:57;Compra Crédito;-16.04
9714;799;27/12/2022;12:35:12;Compra Crédito;-49.30
9799;799;28/12/2022;13:54:58;Compra Crédito;-103.09
12813;799;29/12/2022;15:40:19;Compra Crédito;-42.17
17331;799;29/12/2022;17:32:15;Compra Crédito;-167.31
22802;799;29/12/2022;23:52:07;Compra Crédito;-25.93
27501;799;29/12/2022;23:58:34;Compra Crédito;-9.54
28204;799;29/12/2022;23:59:56;Compra Crédito;-37.52
28608;799;30/12/2022;00:00:00;Compra Crédito;-51.28
34824;799;30/12/2022;00:00:01;Compra Crédito;-22.22
36257;799;30/12/2022;00:00:01;Compra Crédito;-25.45
45981;799;30/12/2022;00:00:01;Compra Crédito;-16.24
47263;799;30/12/2022;00:00:01;Compra Crédito;-17.12
48826;799;30/12/2022;00:00:00;Compra Crédito;-43.13
55533;799;30/12/2022;00:00:00;Compra Crédito;-34.95
55925;799;30/12/2022;00:00:00;Compra Crédito;-16.44
59844;799;30/12/2022;00:00:01;Compra Crédito;-22.21
64929;799;30/12/2022;00:00:01;Compra Crédito;-39.99
65053;799;30/12/2022;00:00:00;Compra Crédito;-43.68
2852;32;10/01/2018;01:53:24;Compra Crédito;-50.48
8578;32;11/01/2018;00:10:21;Compra Crédito;-81.75
9376;32;24/02/2018;12:11:23;Compra Crédito;-37.25
9857;32;24/02/2018;12:49:14;Compra Crédito;-17.88
13511;32;25/02/2018;16:54:46;Compra Crédito;-56.04
15112;32;25/02/2018;17:01:24;Compra Crédito;-26.43
36510;32;23/01/2019;16:40:34;Compra Crédito;-27.28
37001;32;21/08/2019;20:13:49;Compra Crédito;-38.05
37240;32;21/08/2019;21:38:27;Compra Crédito;-174.28
39193;32;25/08/2019;12:04:06;Compra Crédito;-59.68
42189;32;25/08/2019;12:56:29;Compra Crédito;-99.14
44261;32;26/08/2019;02:03:02;Compra Crédito;-26.82
49727;32;23/10/2019;03:15:55;Compra Crédito;-26.38
51713;32;23/03/2020;17:04:00;Compra Crédito;-7.71
53397;32;13/04/2020;23:59:23;Compra Crédito;-31.66
55643;32;02/07/2020;00:24:16;Compra Crédito;-48.26
57604;32;04/07/2020;09:48:44;Compra Crédito;-65.01
58172;32;04/07/2020;10:55:47;Compra Crédito;-89.96
60099;32;29/08/2020;17:40:14;Compra Crédito;-45.94
62119;32;02/09/2020;11:21:52;Compra Crédito;-12.45
64181;32;02/09/2020;15:26:50;Compra Crédito;-35.29
68702;32;07/09/2020;06:52:53;Compra Crédito;-4.01
69595;32;02/10/2020;15:28:51;Compra Crédito;-48.15
70352;32;02/10/2020;18:01:44;Compra Crédito;-45.29
70712;32;03/10/2020;22:16:15;Compra Crédito;-82.91
70794;32;04/10/2020;06:36:22;Compra Crédito;-19.11
1012;288;10/11/2018;07:07:16;Compra Crédito;-22.91
2626;288;13/11/2018;01:40:49;Compra Crédito;-50.33
2921;288;13/11/2018;01:54:18;Compra Crédito;-17.02
3943;288;13/11/2018;02:17:12;Compra Crédito;-167.93
6007;288;19/12/2018;17:07:21;Compra Crédito;-35.35
6550;288;29/12/2018;22:50:12;Compra Crédito;-80.62
7059;288;05/04/2019;05:13:07;Compra Crédito;-18.63
7531;288;08/04/2019;06:36:55;Compra Crédito;-5.36
9811;288;07/05/2019;15:00:37;Compra Crédito;-49.18
10877;288;08/05/2019;12:45:49;Compra Crédito;-41.80
10995;288;07/06/2019;01:19:14;Compra Crédito;-12.38
13674;288;14/06/2019;07:30:45;Compra Crédito;-61.20
16161;288;15/06/2019;11:49:52;Compra Crédito;-15.01
16270;288;17/06/2019;11:31:16;Compra Crédito;-11.73
18027;288;24/07/2019;15:25:00;Compra Crédito;-35.62
21455;288;27/07/2019;06:58:05;Compra Crédito;-176.94
25081;288;13/03/2021;20:11:40;Compra Crédito;-24.66
26363;288;28/03/2021;07:16:15;Compra Crédito;-48.68
30148;288;09/10/2021;08:10:02;Compra Crédito;-5.99
35425;288;12/08/2022;16:15:21;Compra Crédito;-13.71
35775;288;01/10/2022;22:40:18;Compra Crédito;-24.86
37882;288;02/10/2022;01:24:16;Compra Crédito;-97.63
43058;288;30/11/2022;19:00:37;Compra Crédito;-25.99
46265;288;26/12/2022;03:20:46;Compra Crédito;-37.54
49879;288;29/12/2022;23:46:46;Compra Crédito;-58.45
56031;288;29/12/2022;23:59:48;Compra Crédito;-20.83
58602;288;29/12/2022;23:59:53;Compra Crédito;-42.44
62737;288;30/12/2022;00:00:00;Compra Crédito;-17.24
1158;544;24/09/2018;10:46:44;Compra Crédito;-143.61
1493;544;11/12/2018;19:21:15;Compra Crédito;-102.78
1553;544;14/12/2018;06:20:21;Compra Crédito;-148.60
6641;544;14/12/2018;17:49:26;Compra Crédito;-13.57
12177;544;23/01/2019;10:08:00;Compra Crédito;-21.58
12646;544;27/01/2019;21:03:55;Compra Crédito;-29.01
16396;544;27/03/2019;09:46:03;Compra Crédito;-108.19
19789;544;14/07/2019;09:52:21;Compra Crédito;-11.28
23265;544;22/07/2019;23:02:38;Compra Crédito;-13.66
24754;544;24/07/2019;05:49:36;Compra Crédito;-55.67
24791;544;25/07/2019;04:06:54;Compra Crédito;-116.67
26455;544;27/07/2019;13:31:41;Compra Crédito;-6.42
27094;544;07/08/2019;16:36:02;Compra Crédito;-6.82
31294;544;09/07/2020;18:28:15;Compra Crédito;-67.01
34704;544;22/11/2020;07:30:04;Compra Crédito;-51.51
36987;544;09/01/2021;15:31:58;Compra Crédito;-48.45
44293;544;20/05/2021;02:40:45;Compra Crédito;-58.53
51276;544;02/06/2021;18:31:34;Compra Crédito;-71.66
58464;544;03/03/2022;14:43:51;Compra Crédito;-33.09
61314;544;04/03/2022;16:36:52;Compra Crédito;-36.18
62655;544;05/03/2022;10:56:29;Compra Crédito;-12.47
64497;544;11/04/2022;14:25:04;Compra Crédito;-85.81
66493;544;18/04/2022;15:27:24;Compra Crédito;-21.75
68727;544;13/06/2022;22:18:52;Compra Crédito;-199.81
68993;544;17/06/2022;05:59:23;Compra Crédito;-185.86
70382;544;17/06/2022;06:03:21;Compra Crédito;-84.70
71562;544;17/06/2022;06:24:30;Compra Crédito;-8.72
2713;800;24/03/2015;04:55:19;Compra Crédito;-23.12
7912;800;09/11/2015;14:59:57;Compra Crédito;-179.37
9347;800;10/11/2015;05:31:30;Compra Crédito;-78.92
15535;800;15/11/2015;02:14:27;Compra Crédito;-22.88
18407;800;20/11/2015;19:43:12;Compra Crédito;-41.60
18893;800;20/11/2015;22:22:53;Compra Crédito;-84.24
22428;800;21/11/2015;03:13:14;Compra Crédito;-52.09
24602;800;21/11/2015;12:12:32;Compra Crédito;-171.47
27105;800;21/01/2016;13:31:05;Compra Crédito;-8.42
31306;800;04/02/2016;07:57:57;Compra Crédito;-10.21
36270;800;05/01/2017;09:22:02;Compra Crédito;-14.15
37133;800;05/01/2017;12:05:28;Compra Crédito;-107.36
38106;800;13/04/2021;02:50:04;Compra Crédito;-18.55
39541;800;22/05/2021;12:59:25;Compra Crédito;-17.18
40491;800;13/06/2021;04:12:16;Compra Crédito;-28.86
43465;800;23/07/2021;13:11:53;Compra Crédito;-1.24
43599;800;27/07/2021;08:04:46;Compra Crédito;-185.81
44016;800;27/08/2021;03:01:31;Compra Crédito;-7.77
48470;800;27/09/2021;23:58:11;Compra Crédito;-166.05
52336;800;26/12/2022;02:51:51;Compra Crédito;-25.08
53123;800;26/12/2022;04:31:35;Compra Crédito;-83.48
53611;800;27/12/2022;07:36:29;Compra Crédito;-81.98
54547;800;27/12/2022;10:59:11;Compra Crédito;-42.69
54559;800;28/12/2022;06:19:11;Compra Crédito;-17.43
57773;800;29/12/2022;23:39:59;Compra Crédito;-36.53
57891;800;29/12/2022;23:48:59;Compra Crédito;-29.46
61260;800;29/12/2022;23:57:27;Compra Crédito;-74.88
62012;800;29/12/2022;23:59:28;Compra Crédito;-6.27
64527;800;29/12/2022;23:59:34;Compra Crédito;-77.21
64962;800;30/12/2022;00:00:00;Compra Crédito;-35.19
67126;800;30/12/2022;00:00:00;Compra Crédito;-7.27
1556;33;08/12/2016;18:09:07;Compra Crédito;-6.08
1688;33;11/12/2016;13:07:01;Compra Crédito;-58.13
3402;33;14/12/2016;23:04:00;Compra Crédito;-34.82
4381;33;18/12/2016;04:22:32;Compra Crédito;-55.96
4514;33;25/12/2016;19:08:22;Compra Crédito;-20.41
7271;33;12/01/2017;20:31:32;Compra Crédito;-20.16
11240;33;26/01/2017;23:02:56;Compra Crédito;-6.94
13366;33;23/07/2019;09:13:03;Compra Crédito;-18.08
15917;33;04/09/2019;05:08:30;Compra Crédito;-62.99
15991;33;04/09/2019;05:14:05;Compra Crédito;-80.87
17993;33;06/09/2019;19:32:32;Compra Crédito;-29.20
19197;33;08/09/2019;00:35:21;Compra Crédito;-13.41
20284;33;13/09/2019;13:36:51;Compra Crédito;-72.96
26654;33;27/08/2022;15:26:21;Compra Crédito;-37.85
28458;33;27/08/2022;15:48:26;Compra Crédito;-58.68
32048;33;10/10/2022;01:46:09;Compra Crédito;-41.72
34559;33;22/10/2022;13:09:18;Compra Crédito;-75.77
40147;33;29/12/2022;23:59:22;Compra Crédito;-110.45
41580;33;30/12/2022;00:00:00;Compra Crédito;-13.57
43762;33;30/12/2022;00:00:01;Compra Crédito;-8.09
47578;33;30/12/2022;00:00:01;Compra Crédito;-51.94
53907;33;30/12/2022;00:00:01;Compra Crédito;-3.28
57506;33;30/12/2022;00:00:00;Compra Crédito;-9.41
63171;33;30/12/2022;00:00:00;Compra Crédito;-10.36
63366;33;30/12/2022;00:00:00;Compra Crédito;-17.15
70176;33;30/12/2022;00:00:01;Compra Crédito;-24.02
2249;289;29/12/2022;11:39:06;Compra Crédito;-103.77
2731;289;29/12/2022;16:04:20;Compra Crédito;-46.20
3918;289;29/12/2022;23:58:47;Compra Crédito;-150.63
10079;289;29/12/2022;23:59:48;Compra Crédito;-28.27
10514;289;29/12/2022;23:59:59;Compra Crédito;-14.52
14169;289;29/12/2022;23:59:59;Compra Crédito;-18.17
17315;289;29/12/2022;00:00:00;Compra Crédito;-13.53
24115;289;29/12/2022;00:00:00;Compra Crédito;-82.89
29855;289;29/12/2022;00:00:00;Compra Crédito;-68.50
32465;289;29/12/2022;23:59:59;Compra Crédito;-74.64
39328;289;29/12/2022;00:00:00;Compra Crédito;-56.31
43665;289;29/12/2022;23:59:59;Compra Crédito;-28.35
44055;289;29/12/2022;23:59:59;Compra Crédito;-13.56
51170;289;29/12/2022;23:59:59;Compra Crédito;-24.10
51783;289;29/12/2022;23:59:59;Compra Crédito;-21.27
54137;289;29/12/2022;23:59:59;Compra Crédito;-16.27
55717;289;29/12/2022;23:59:59;Compra Crédito;-34.90
55900;289;29/12/2022;23:59:59;Compra Crédito;-36.84
63951;289;29/12/2022;23:59:59;Compra Crédito;-12.25
66986;289;29/12/2022;00:00:00;Compra Crédito;-257.47
67030;289;29/12/2022;23:59:59;Compra Crédito;-28.09
5259;545;31/12/2019;08:49:02;Compra Crédito;-7.77
6790;545;31/12/2019;15:11:09;Compra Crédito;-26.72
9916;545;31/12/2019;19:26:47;Compra Crédito;-8.60
9980;545;26/01/2020;23:42:11;Compra Crédito;-10.93
10283;545;27/01/2020;04:29:03;Compra Crédito;-11.33
10372;545;27/01/2020;17:11:40;Compra Crédito;-64.37
11188;545;14/07/2020;06:23:48;Compra Crédito;-10.63
11693;545;26/08/2020;13:10:01;Compra Crédito;-11.44
12117;545;26/08/2020;14:15:20;Compra Crédito;-24.47
13185;545;28/08/2020;20:49:59;Compra Crédito;-37.44
15771;545;29/08/2020;00:08:40;Compra Crédito;-24.26
16734;545;09/09/2020;09:19:20;Compra Crédito;-10.16
18953;545;09/09/2020;16:42:36;Compra Crédito;-42.08
29492;545;09/11/2020;06:11:12;Compra Crédito;-10.42
32496;545;17/03/2022;12:57:56;Compra Crédito;-10.25
34392;545;17/04/2022;17:54:23;Compra Crédito;-47.37
35330;545;29/05/2022;19:31:50;Compra Crédito;-26.24
35547;545;28/11/2022;03:00:35;Compra Crédito;-76.59
42946;545;28/12/2022;00:10:19;Compra Crédito;-6.15
47082;545;29/12/2022;14:27:36;Compra Crédito;-13.47
55867;545;29/12/2022;23:53:23;Compra Crédito;-14.60
57646;545;29/12/2022;23:59:59;Compra Crédito;-6.97
60251;545;29/12/2022;00:00:00;Compra Crédito;-31.61
60549;545;29/12/2022;23:59:59;Compra Crédito;-22.16
62432;545;29/12/2022;23:59:59;Compra Crédito;-21.12
62865;545;29/12/2022;00:00:00;Compra Crédito;-45.56
69223;545;29/12/2022;23:59:59;Compra Crédito;-8.22
69454;545;29/12/2022;00:00:00;Compra Crédito;-66.01
70292;545;29/12/2022;00:00:00;Compra Crédito;-42.38
1220;801;11/01/2020;23:52:08;Compra Crédito;-44.75
1804;801;19/01/2020;15:03:18;Compra Crédito;-10.29
2154;801;19/01/2020;15:17:52;Compra Crédito;-25.93
4555;801;21/02/2021;18:18:40;Compra Crédito;-33.14
6581;801;21/02/2021;18:44:51;Compra Crédito;-22.99
9055;801;24/02/2021;21:25:46;Compra Crédito;-76.52
10230;801;24/02/2021;22:34:31;Compra Crédito;-56.78
13165;801;24/02/2021;22:51:41;Compra Crédito;-11.32
14615;801;04/06/2021;08:47:49;Compra Crédito;-64.34
16229;801;16/01/2022;01:25:51;Compra Crédito;-111.23
17963;801;16/01/2022;05:28:47;Compra Crédito;-63.59
18261;801;16/01/2022;05:34:23;Compra Crédito;-38.23
20534;801;29/01/2022;08:06:00;Compra Crédito;-11.47
23672;801;01/02/2022;17:14:31;Compra Crédito;-79.35
24237;801;01/02/2022;17:28:08;Compra Crédito;-34.61
27704;801;04/02/2022;04:47:03;Compra Crédito;-44.71
39356;801;03/12/2022;18:16:44;Compra Crédito;-49.49
41743;801;08/12/2022;20:47:25;Compra Crédito;-26.49
43753;801;09/12/2022;22:06:14;Compra Crédito;-24.65
43847;801;09/12/2022;23:13:12;Compra Crédito;-125.16
46826;801;21/12/2022;19:43:33;Compra Crédito;-6.34
49930;801;29/12/2022;05:26:56;Compra Crédito;-84.49
50149;801;29/12/2022;17:45:28;Compra Crédito;-17.54
50628;801;29/12/2022;18:24:50;Compra Crédito;-86.11
52776;801;29/12/2022;23:58:25;Compra Crédito;-155.80
54786;801;29/12/2022;23:59:41;Compra Crédito;-38.70
59302;801;29/12/2022;23:59:50;Compra Crédito;-31.51
59967;801;29/12/2022;23:59:54;Compra Crédito;-12.13
70557;801;29/12/2022;00:00:00;Compra Crédito;-38.37
71102;801;29/12/2022;23:59:59;Compra Crédito;-40.29
1602;34;14/08/2022;22:50:15;Compra Crédito;-22.59
4032;34;03/09/2022;09:54:16;Compra Crédito;-54.03
6789;34;14/12/2022;07:17:43;Compra Crédito;-29.77
8396;34;24/12/2022;16:47:39;Compra Crédito;-71.34
12827;34;29/12/2022;23:52:26;Compra Crédito;-83.57
18839;34;29/12/2022;23:59:15;Compra Crédito;-80.54
20071;34;29/12/2022;23:59:30;Compra Crédito;-15.34
20349;34;29/12/2022;23:59:52;Compra Crédito;-29.06
22264;34;30/12/2022;00:00:00;Compra Crédito;-17.05
29288;34;30/12/2022;00:00:01;Compra Crédito;-89.02
30176;34;30/12/2022;00:00:00;Compra Crédito;-29.46
40924;34;30/12/2022;00:00:00;Compra Crédito;-24.77
42840;34;30/12/2022;00:00:01;Compra Crédito;-25.17
43247;34;30/12/2022;00:00:01;Compra Crédito;-80.25
52228;34;30/12/2022;00:00:01;Compra Crédito;-196.37
56850;34;30/12/2022;00:00:01;Compra Crédito;-29.52
2150;290;18/03/2016;18:47:26;Compra Crédito;-16.07
7556;290;20/03/2016;06:47:23;Compra Crédito;-77.30
8647;290;15/05/2016;03:38:08;Compra Crédito;-17.75
9081;290;15/05/2016;06:52:47;Compra Crédito;-15.94
9156;290;15/05/2016;23:57:05;Compra Crédito;-27.57
10772;290;26/08/2016;07:46:28;Compra Crédito;-39.07
11121;290;26/08/2016;07:56:07;Compra Crédito;-10.45
12107;290;28/08/2016;04:26:05;Compra Crédito;-117.96
12936;290;20/01/2018;14:58:18;Compra Crédito;-30.49
13560;290;23/01/2018;08:34:08;Compra Crédito;-140.61
15521;290;30/01/2018;01:12:58;Compra Crédito;-21.94
17559;290;27/02/2018;13:32:48;Compra Crédito;-6.60
18881;290;02/03/2018;08:46:26;Compra Crédito;-328.93
18908;290;03/04/2021;16:36:09;Compra Crédito;-105.90
20447;290;22/04/2021;17:29:40;Compra Crédito;-52.75
21423;290;24/04/2021;07:10:07;Compra Crédito;-14.19
22611;290;24/04/2021;21:23:16;Compra Crédito;-246.04
23498;290;08/11/2021;11:21:11;Compra Crédito;-227.52
30728;290;02/03/2022;06:54:06;Compra Crédito;-157.26
33841;290;03/03/2022;02:13:15;Compra Crédito;-88.64
35979;290;02/05/2022;07:11:56;Compra Crédito;-21.01
36216;290;14/10/2022;03:35:23;Compra Crédito;-7.02
37900;290;21/11/2022;15:03:27;Compra Crédito;-29.79
38228;290;02/12/2022;11:46:23;Compra Crédito;-50.04
38856;290;03/12/2022;01:15:02;Compra Crédito;-73.71
46924;290;12/12/2022;11:59:29;Compra Crédito;-107.02
47655;290;20/12/2022;14:13:53;Compra Crédito;-37.13
47844;290;28/12/2022;13:32:28;Compra Crédito;-18.86
